speciname | taxstat
Perymenium globosum B.L.Rob. | Accepted
Perymenium gracile Hemsl. | Accepted
Perymenium grande Hemsl. | Accepted
Perymenium gymnolomoides (Less.) DC. | Accepted
Perymenium hintonii McVaugh | Accepted
Perymenium hintoniorum B.L.Turner | Accepted
Perymenium huentitanum B.L.Turner | Accepted
Perymenium jalapanum Standl. & Steyerm. | Accepted
Perymenium jaliscense B.L.Rob. & Greenm. | Accepted
Perymenium jelskii (Hieron.) S.F.Blake | Accepted
Perymenium klattianum J.J.Fay | Accepted
Perymenium lancifolium S.F.Blake | Accepted
Perymenium macrocephalum Greenm. | Accepted
Perymenium mendezii DC. | Accepted
Perymenium nicaraguense S.F.Blake | Accepted
Perymenium oaxacanum B.L.Turner | Accepted
Perymenium ovatum Brandegee | Accepted
Perymenium oxycarphum S.F.Blake | Accepted
Perymenium paneroi B.L.Turner | Accepted
Perymenium pinetorum Brandegee | Accepted
Perymenium pringlei B.L.Rob. & Greenm. | Accepted
Perymenium reticulatum J.J.Fay | Accepted
Perymenium sedasanum J.J.Fay | Accepted
Perymenium stenophyllum S.F.Blake | Accepted
Perymenium subsquarrosum B.L.Rob. & Greenm. | Accepted
Perymenium tamaulipense B.L.Turner | Accepted
Perymenium tehuacanum Villaseñor & Panero | Accepted
Perymenium uxoris McVaugh | Accepted
Perymenium wilburorum McVaugh | Accepted
Perymenium yanezii B.L.Turner | Accepted
Petalacte coronata (L.) D.Don | Accepted
Petasites albus (L.) Gaertn. | Accepted
Petasites fominii Bordz. | Accepted
Petasites formosanus Kitam. | Accepted
Petasites fragrans (Vill.) C.Presl | Accepted
Petasites frigidus (L.) Fr. | Accepted
Petasites hybridus (L.) "G.Gaertn., B.Mey. & Scherb." | Accepted
Petasites japonicus (Siebold & Zucc.) Maxim. | Accepted
Petasites kablikianus Tausch ex Bercht. | Accepted
Petasites paradoxus (Retz.) Baumg. | Accepted
Petasites pyrenaicus (L.) G.López | Accepted
Petasites radiatus (J.F.Gmel.) J.Toman | Accepted
Petasites rubellus (J.F.Gmel.) Toman | Accepted
Petasites saxatilis (Turcz.) Kom. | Accepted
Petasites spurius (Retz.) Rchb. | Accepted
Petasites tatewakianus Kitam. | Accepted
Petasites tricholobus Franch. | Accepted
Petasites versipilus Hand.-Mazz. | Accepted
Peteravenia malvifolia (DC.) R.M.King & H.Rob. | Accepted
Peteravenia phoenicolepis (B.L.Rob.) R.M.King & H.Rob. | Accepted
Peteravenia schultzii (Schnittsp.) R.M.King & H.Rob. | Accepted
